mol_id,raw_smiles,orig_name,source,inchikey,parse_ok,d,d_rdkit,n_heavy,n_atoms,mw,charge,n_hbd,n_hba,frac_aromatic,n_rings,max_ring_size,n_frags,n_sym_classes,elements,dedup_key,n_sources,d_bin,d_bin_label
m275_d12,FC(F)(F)C(OB(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F)C(F)(F)F,-119.57490862,cod,GCMBIWYUVPAPEG-UHFFFAOYSA-N,1,12.0,6.0,31.0,34.0,511.9,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,B/C/F/O,GCMBIWYUVPAPEG-UHFFFAOYSA-N,1.0,12.0,12
m276_d12,[P+]1(/N=N/O[B-](c2c(F)c(F)c(c(c2F)F)F)(c2c(F)c(F)c(c(c2F)F)F)c2c3Oc4c1cccc4C(c3ccc2)(C)C)(c1c(cc(cc1C)C)C)c1c(cc(cc1C)C)C,Compound 137380,cod,GBQUVEMWEIZHFH-UPRQXYPZSA-N,1,12.0,4.0,61.0,95.0,866.54,0.0,0.0,4.0,0.59,8.0,10.0,1.0,33.0,B/C/F/N/O/P,GBQUVEMWEIZHFH-UPRQXYPZSA-N,1.0,12.0,12
m277_d12,S(c1c(SC)cc2c(c1)c1c(c3c2cc(c(c3)SC)SC)cc(c(c1)SC)SC)C,Compound 170574,cod,YHVUINDSSICLLY-UHFFFAOYSA-N,1,12.0,6.0,30.0,54.0,504.86,0.0,0.0,6.0,0.6,4.0,6.0,1.0,5.0,C/S,YHVUINDSSICLLY-UHFFFAOYSA-N,1.0,12.0,12
m278_d12,P(=O)(c1c2-c3c(P(=O)(c4ccccc4)c4ccccc4)cccc3-c3c(-c4c(-c2ccc1)cccc4P(=O)(c1ccccc1)c1ccccc1)c(P(=O)(c1ccccc1)c1ccccc1)ccc3)(c1ccccc1)c1ccccc1,Compound_135795,cod-50,NOXOWNBZPUCGQN-UHFFFAOYSA-N,1,12.0,12.0,80.0,132.0,1105.1,0.0,0.0,4.0,0.9,13.0,8.0,1.0,12.0,C/O/P,NOXOWNBZPUCGQN-UHFFFAOYSA-N,2.0,12.0,12
m279_d12,CC(P(c1ccccc1Nc1ccccc1P(c1ccccc1)c1ccccc1)C(C)C)C,4071141.cif,cod-59k,MNMVYRVCOYQFSU-UHFFFAOYSA-N,1,12.0,8.0,33.0,66.0,469.55,0.0,1.0,1.0,0.727,4.0,6.0,1.0,21.0,C/N/P,MNMVYRVCOYQFSU-UHFFFAOYSA-N,2.0,12.0,12
m280_d12,CCN(c1ccc2c(c1)Oc1c(C32S/C(=N\N=C\c2ccccn2)/c2c3cccc2)ccc(c1)N(CC)CC)CC,4302256.cif,cod-59k,ZOPMVZPGEUUBIS-GDQIHBABSA-N,1,12.0,8.0,41.0,76.0,561.75,0.0,0.0,7.0,0.585,6.0,6.0,1.0,28.0,C/N/O/S,ZOPMVZPGEUUBIS-GDQIHBABSA-N,2.0,12.0,12
m281_d12,S=P(c1ccccc1)(c1ccccc1)c1ccc(cc1)c1nc(nc(n1)c1ccc(cc1)P(=S)(c1ccccc1)c1ccccc1)c1ccc(cc1)P(=S)(c1ccccc1)c1ccccc1,4337370.cif,cod-59k,FPQHIEURPCDQHU-UHFFFAOYSA-N,1,12.0,12.0,66.0,108.0,958.11,0.0,0.0,6.0,0.909,10.0,6.0,1.0,12.0,C/N/P/S,FPQHIEURPCDQHU-UHFFFAOYSA-N,2.0,12.0,12
m282_d12,CN1C[C@H]2CC[C@@H](C1)N2C(=O)[C@]34C[C@H]3c5cc(ccc5-c6c(c7ccc(cc7n6C4)C(=O)NS(=O)(=O)N(C)C)C8CCCCC8)OC,"2N7 (1ar,12bs)-8-cyclohexyl-n-(dimethylsulfamoyl)-11-methoxy-1a-{[(1r,5s)-3-methyl-3,8-diazabicyclo[3.2.1]oct-8-yl]carbonyl}-1,1a,2,12b-tetrahydrocyclopropa[d]indolo[2,1-a][2]benzazepine-5-carboxamide",ligand-expo,ZTTKEBYSXUCBSE-QDFUAKMASA-N,1,12.0,6.0,47.0,92.0,659.85,0.0,1.0,6.0,0.319,8.0,7.0,1.0,43.0,C/N/O/S,ZTTKEBYSXUCBSE-QDFUAKMASA-N,1.0,12.0,12
m283_d12,CC(=C)c1cccc(c1)C(C)(C)NC(=O)Nc2ccc(c(c2)OC(=O)O)Cl,8Q4 2-chloro-5-[({2-[3-(prop-1-en-2-yl)phenyl]propan-2-yl}carbamoyl)amino]phenyl hydrogen carbonate,ligand-expo,DQRVHKKBVNLGIY-UHFFFAOYSA-N,1,12.0,5.0,27.0,48.0,388.85,0.0,3.0,3.0,0.444,2.0,6.0,1.0,26.0,C/Cl/N/O,DQRVHKKBVNLGIY-UHFFFAOYSA-N,1.0,12.0,12
m284_d12,C[C@@H]1[C@@H]([C@@H](NC(=O)[C@H]([C@H](OC(=O)[C@H](OC1=O)C(C)C)C)NC(=O)c2c(cccn2)O)Cc3cccnc3)O,"I4I 3-hydroxy-n-[(2r,5r,6s,9s,10s,11r)-10-hydroxy-5,11-dimethyl-3,7,12-trioxo-2-(propan-2-yl)-9-(pyridin-3-ylmethyl)-1,4-dioxa-8-azacyclododecan-6-yl]pyridine-2-carboxamide",ligand-expo,ZCNHOXIPSWXQHI-PMWBZGJESA-N,1,12.0,5.0,38.0,70.0,528.56,0.0,4.0,10.0,0.316,3.0,12.0,1.0,37.0,C/N/O,ZCNHOXIPSWXQHI-PMWBZGJESA-N,1.0,12.0,12
m285_d12,CC(=O)NCC(=O)NCC(=O)NCC(=O)NC,polyglycine_n3,oligo-scan,SGDOTJFBMRKNSJ-UHFFFAOYSA-N,1,12.0,6.0,17.0,33.0,244.25,0.0,4.0,4.0,0.0,0.0,0.0,1.0,17.0,C/N/O,SGDOTJFBMRKNSJ-UHFFFAOYSA-N,1.0,12.0,12
m286_d12,CC(C)CC(C)CC(C)CC(C)C,polypropylene_n4,oligo-scan,ZUZKCGOSZNKJCK-UHFFFAOYSA-N,1,12.0,6.0,13.0,41.0,184.37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,C,ZUZKCGOSZNKJCK-UHFFFAOYSA-N,1.0,12.0,12
m287_d12,Cc1nc(sc1C(=O)NCc1ccc(OC(C)(C)C(=O)[O-])cc1)c1ccc(cc1)C(F)(F)F,735_2P54_A,platinum-diverse,ILUPZUOBHCUBKB-UHFFFAOYSA-M,1,12.0,7.0,33.0,53.0,477.48,-1.0,1.0,6.0,0.515,3.0,6.0,1.0,26.0,C/F/N/O/S,ILUPZUOBHCUBKB-UHFFFAOYSA-M,1.0,12.0,12
m288_d12,FC(F)(F)Oc1ccc(cc1)NC(=O)Nc1cccnc1Oc1ccccc1C(C)(C)C,BUR_4XNV_A,platinum-diverse,AHFLGPTXSIRAQK-UHFFFAOYSA-N,1,12.0,5.0,32.0,54.0,445.44,0.0,2.0,4.0,0.562,3.0,6.0,1.0,26.0,C/F/N/O,AHFLGPTXSIRAQK-UHFFFAOYSA-N,2.0,12.0,12
m289_d12,CCOc1ccc(cc1c1[nH]c(=O)c2n(n1)c(nc2C)CCC)S(=O)(=O)N1CC[NH+](CC1)CC,VDN_3B2R_A,platinum-diverse,SECKRCOLJRRGGV-UHFFFAOYSA-O,1,12.0,8.0,34.0,67.0,489.62,1.0,2.0,6.0,0.441,4.0,6.0,1.0,31.0,C/N/O/S,SECKRCOLJRRGGV-UHFFFAOYSA-O,1.0,12.0,12
m290_d12,NC(CCC(=O)NCCCC(O)=O)C(O)=O,4-(γ-Glutamylamino)butanoic,wiki,MKYPKZSGLSOGLL-UHFFFAOYSA-N,1,12.0,8.0,16.0,32.0,232.24,0.0,4.0,4.0,0.0,0.0,0.0,1.0,16.0,C/N/O,MKYPKZSGLSOGLL-UHFFFAOYSA-N,1.0,12.0,12
m291_d12,O=C(OCC(=O)[C@@H]3[C@]2(C[C@H](O)[C@]4(F)[C@@]/1(\C(=C/C(=O)\C=C\1)[C@@H](F)C[C@H]4[C@@H]2C[C@H]3C)C)C)CCCC,Difluocortolone,wiki,HHJIUUAMYGBVSD-YTFFSALGSA-N,1,12.0,6.0,34.0,70.0,478.58,0.0,1.0,5.0,0.0,4.0,6.0,1.0,34.0,C/F/O,HHJIUUAMYGBVSD-YTFFSALGSA-N,1.0,12.0,12
m292_d12,C[C@@H]1/C=C(\[C@H](OC(=O)/C=C/CC/C=C/[C@@H]([C@H]1O)OC)[C@H](C)C(=O)CCCC2CC(=O)NC(=O)C2)/C,Migrastatin,wiki,OGYMUMAKGYYNHV-IJMHZYIBSA-N,1,12.0,7.0,35.0,74.0,489.61,0.0,2.0,7.0,0.0,2.0,14.0,1.0,32.0,C/N/O,OGYMUMAKGYYNHV-IJMHZYIBSA-N,1.0,12.0,12
m293_d12,c1cc2c(cc1OCC(=O)N[C@@H](CCCNC(=O)N)C(=O)[O-])oc(=O)c1c2CCC1,ZINC02119623,zinc,BTRQMHXZOMCQNU-HNNXBMFYSA-M,1,12.0,9.0,30.0,52.0,416.41,-1.0,3.0,7.0,0.333,3.0,6.0,1.0,30.0,C/N/O,BTRQMHXZOMCQNU-HNNXBMFYSA-M,1.0,12.0,12
m294_d12,CC(=O)OC[C@@H](C(=C)C(=O)O[C@@H]1C[C@@H]2[C@@H]([C@@H]3[C@@]1([C@@H](CC[C@@H]3C=O)O)C)OC(=O)C2=C)O,ZINC95911949,zinc,MWLUHYYEZNNPQE-IBKVZHCCSA-N,1,12.0,6.0,31.0,59.0,436.46,0.0,2.0,9.0,0.0,3.0,6.0,1.0,31.0,C/O,MWLUHYYEZNNPQE-IBKVZHCCSA-N,1.0,12.0,12
m295_d12,C[C@H](CC[C@H](C)C(=C)C)[C@H]1CC[C@@]2([C@@]1(CC[C@]13[C@H]2CC[C@H]2[C@]1(C3)CCC(=O)C2(C)C)C)C,ZINC95914135,zinc,HCUKNXBLSIDEJS-DDSWNEEPSA-N,1,12.0,5.0,32.0,82.0,438.74,0.0,0.0,1.0,0.0,5.0,6.0,1.0,31.0,C/O,HCUKNXBLSIDEJS-DDSWNEEPSA-N,1.0,12.0,12
m296_d12,COc1ccc(O[C@H](C)C(=O)NCc2nccn2CC(=O)O)cc1,ZINCog000009k8JI,zinc-leads,JEEYJVMPPFNUOL-LLVKDONJSA-N,1,12.0,8.0,24.0,43.0,333.34,0.0,2.0,5.0,0.458,2.0,6.0,1.0,22.0,C/N/O,JEEYJVMPPFNUOL-LLVKDONJSA-N,1.0,12.0,12
m297_d12,CC(=O)OCC(=O)N1CC[C@H](C)[C@H](NC(=O)[C@@H](C)OC2CCCC2)C1,ZINCpi000001W82Z,zinc-leads,ZHHHNNGNWIUVRT-WOSRLPQWSA-N,1,12.0,6.0,25.0,55.0,354.45,0.0,1.0,5.0,0.0,2.0,6.0,1.0,23.0,C/N/O,ZHHHNNGNWIUVRT-WOSRLPQWSA-N,1.0,12.0,12
m298_d12,CC[C@@H](C)C(=O)NC[C@@]1(C)CCCN1C(=O)[C@@H](C)C1CCC1,ZINCmz00000036CB,zinc_random,BVKLHLDOFXWAMV-QWQRMKEZSA-N,1,12.0,6.0,22.0,54.0,308.47,0.0,1.0,2.0,0.0,2.0,5.0,1.0,21.0,C/N/O,BVKLHLDOFXWAMV-QWQRMKEZSA-N,1.0,12.0,12
m299_d12,Cc1cnn(-c2c(C(=O)NC[C@@H](C)[C@@H](F)C(=O)O)c(C)nn2C)c1,ZINCog000009kc8T,zinc_random,ZXJOMUGGMXTIIE-BXKDBHETSA-N,1,12.0,6.0,24.0,44.0,337.36,0.0,2.0,4.0,0.417,2.0,5.0,1.0,24.0,C/F/N/O,ZXJOMUGGMXTIIE-BXKDBHETSA-N,1.0,12.0,12
m300_d13,[P+]1(O[B-](ON([C@@](C1)(C=C)C)c1ccccc1)(c1c(F)c(F)c(c(c1F)F)F)c1c(F)c(F)c(c(c1F)F)F)(c1c(cc(cc1C)C)C)c1c(cc(cc1C)C)C,Compound 203812,cod,ZSXMNLJZIUETSY-VQJSHJPSSA-N,1,13.0,6.0,56.0,91.0,805.5,0.0,0.0,3.0,0.536,6.0,7.0,1.0,27.0,B/C/F/N/O/P,ZSXMNLJZIUETSY-VQJSHJPSSA-N,1.0,13.0,13
m301_d13,[P@](=O)(OCC)(O)Cc1ccc(cc1)c1ccc(cc1)C[P@](=O)(OCC)O,Compound 243202,cod,PCBJZWWLUJLBCD-UHFFFAOYSA-N,1,13.0,9.0,26.0,50.0,398.33,0.0,2.0,4.0,0.462,2.0,6.0,1.0,22.0,C/O/P,PCBJZWWLUJLBCD-UHFFFAOYSA-N,1.0,13.0,13
m302_d13,O=C([O-])[C@@H](NC(=O)[C@@H]([NH3+])CC(C)C)[C@H](CC)C,Compound 48380,cod,AZLASBBHHSLQDB-GUBZILKMSA-N,1,13.0,7.0,17.0,41.0,244.33,0.0,2.0,3.0,0.0,0.0,0.0,1.0,16.0,C/N/O,AZLASBBHHSLQDB-GUBZILKMSA-N,1.0,13.0,13
m303_d13,CCc1cc(=O)n(c(n1)[Se][Se]c1nc(CC)cc(=O)n1c1nc(CC)cc(=O)[nH]1)c1nc(CC)cc(=O)[nH]1,2100558.cif,cod-59k,AOHQHIMMFQIIAI-UHFFFAOYSA-N,1,13.0,9.0,38.0,64.0,648.44,0.0,2.0,8.0,0.632,4.0,6.0,1.0,19.0,C/N/O/Se,AOHQHIMMFQIIAI-UHFFFAOYSA-N,2.0,13.0,13
m304_d13,CCOC(=O)C1=C(C)N=c2n([C@@H]1c1ccccc1)c(=O)/c(=C/c1c(OC)cc(cc1OC)OC)/s2,2234359.cif,cod-59k,XGHGOAPEXGTYIP-LJJBLSSYSA-N,1,13.0,7.0,35.0,61.0,494.57,0.0,0.0,8.0,0.486,4.0,6.0,1.0,29.0,C/N/O/S,XGHGOAPEXGTYIP-LJJBLSSYSA-N,2.0,13.0,13
m305_d13,CCCCCCCCOc1ccc(c(c1)C(=O)OC)O,4102304.cif,cod-59k,RXTVHGUBYBPOLO-UHFFFAOYSA-N,1,13.0,9.0,20.0,44.0,280.36,0.0,1.0,4.0,0.3,1.0,6.0,1.0,20.0,C/O,RXTVHGUBYBPOLO-UHFFFAOYSA-N,2.0,13.0,13
m306_d13,CCCc1c(ccc2c1onc2C(F)(F)F)OCCCOc3ccc4c(c3)ccn4CC(=O)O,3EA 2-{5-[3-(7-propyl-3-trifluoromethylbenzo[d]isoxazol-6-yloxy)propoxy]indol-1-yl}ethanoic acid,ligand-expo,TWVYNPULGKGJOS-UHFFFAOYSA-N,1,13.0,10.0,34.0,57.0,476.45,0.0,1.0,5.0,0.529,4.0,6.0,1.0,32.0,C/F/N/O,TWVYNPULGKGJOS-UHFFFAOYSA-N,1.0,13.0,13
m307_d13,COc1cc2c(cc1OC[C@H](CN3CCCCC3)O)ncnc2Nc4cnc(nc4)NC(=O)c5ccccc5,HPM n-{5-[(7-{[(2s)-2-hydroxy-3-piperidin-1-ylpropyl]oxy}-6-methoxyquinazolin-4-yl)amino]pyrimidin-2-yl}benzamide,ligand-expo,WHHFZOIADLFZRX-NRFANRHFSA-N,1,13.0,10.0,39.0,70.0,529.6,0.0,3.0,10.0,0.564,5.0,6.0,1.0,33.0,C/N/O,WHHFZOIADLFZRX-NRFANRHFSA-N,1.0,13.0,13
m308_d13,CCOc1cc(ccc1C2=N[C@H]([C@H](N2C(=O)N3CCN(CC3)CCO)c4ccc(cc4)Br)c5ccc(cc5)Br)OC,"IMZ cis-[4,5-bis-(4-bromophenyl)-2-(2-ethoxy-4-methoxyphenyl)-4,5-dihydroimidazol-1-yl]-[4-(2-hydroxyethyl)piperazin-1-yl]methanone",ligand-expo,PVRYEWOXWGDQHA-URLMMPGGSA-N,1,13.0,8.0,41.0,75.0,686.45,0.0,1.0,6.0,0.439,5.0,6.0,1.0,35.0,Br/C/N/O,PVRYEWOXWGDQHA-URLMMPGGSA-N,1.0,13.0,13
m309_d13,CC(=O)N[C@@H](C)CC(=O)N[C@@H](C)CC(=O)NC,b3homoAla_n2,oligo-scan,XTPRVTPVJZPRLM-YUMQZZPRSA-N,1,13.0,6.0,17.0,38.0,243.31,0.0,3.0,3.0,0.0,0.0,0.0,1.0,17.0,C/N/O,XTPRVTPVJZPRLM-YUMQZZPRSA-N,1.0,13.0,13
m310_d13,CC(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NC,polyserine_n2,oligo-scan,VVNHFBRFMXRQKO-BQBZGAKWSA-N,1,13.0,6.0,17.0,34.0,247.25,0.0,5.0,5.0,0.0,0.0,0.0,1.0,17.0,C/N/O,VVNHFBRFMXRQKO-BQBZGAKWSA-N,1.0,13.0,13
m311_d13,Cc1cnc(Cl)nc1c1ccc(cc1)N(C(=O)c1ccc(O)cc1O)Cc1ccc(cc1)CNC(=O)C(F)(F)F,7TJ_4V26_A,platinum-diverse,JGLCKAMQSKRYAP-UHFFFAOYSA-N,1,13.0,7.0,40.0,62.0,570.96,0.0,3.0,6.0,0.6,4.0,6.0,1.0,34.0,C/Cl/F/N/O,JGLCKAMQSKRYAP-UHFFFAOYSA-N,2.0,13.0,13
m312_d13,c1(ccc(cc1OCC1CC1)[C@@H](n1ccc(n1)c1cc(ccc1)NC(=O)C)Cc1cc[n+]([O-])cc1)OC(F)F,IHM_3V9B_A,platinum-diverse,QEFVLMGONWRDJH-SANMLTNESA-N,1,13.0,11.0,39.0,67.0,534.56,0.0,1.0,5.0,0.59,5.0,6.0,1.0,35.0,C/F/N/O,QEFVLMGONWRDJH-SANMLTNESA-N,2.0,13.0,13
m313_d13,O=P([O-])([O-])OC[C@H]1C[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)[NH2+][C@H]1C=C([C@H]([C@@H]([C@H]1O)O)O)CO,VDO_4F97_A,platinum-diverse,ZKSTYMJGEHZSFH-MBABXGOBSA-M,1,13.0,6.0,27.0,52.0,414.32,-1.0,8.0,11.0,0.0,2.0,6.0,1.0,26.0,C/N/O/P,ZKSTYMJGEHZSFH-MBABXGOBSA-M,1.0,13.0,13
m314_d13,CC1=C(C(CCC1)(C)C)CC/C(=C/CCC2=CC[C@@H](O[C@H]2O)C3=CC(=O)O[C@H]3O)/C,Manoalide,wiki,FGJIDQWRRLDGDB-CPIXEKRISA-N,1,13.0,7.0,30.0,66.0,416.56,0.0,2.0,5.0,0.0,3.0,6.0,1.0,29.0,C/O,FGJIDQWRRLDGDB-CPIXEKRISA-N,1.0,13.0,13
m315_d13,O=C(OC(C(c1ccccc1)(c2ccccc2)CC(NC)C)CC)C,Noracymethadol,wiki,VWCUGCYZZGRKEE-UHFFFAOYSA-N,1,13.0,8.0,25.0,54.0,339.48,0.0,1.0,3.0,0.48,2.0,6.0,1.0,17.0,C/N/O,VWCUGCYZZGRKEE-UHFFFAOYSA-N,1.0,13.0,13
m316_d13,Cc3cc(C)cc(C)c3N=c2cc1-c(cc4OC)c(cc4OC)CCn1c(=O)n2CCNC(N)=O,RPL-554,wiki,CSOBIBXVIYAXFM-UHFFFAOYSA-N,1,13.0,6.0,35.0,66.0,477.57,0.0,2.0,5.0,0.514,4.0,6.0,1.0,32.0,C/N/O,CSOBIBXVIYAXFM-UHFFFAOYSA-N,1.0,13.0,13
m317_d13,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]3[C@]4(C[C@H]([C@@H](C3(C)C)O)O)C)C)[C@H]2[C@]1(C)O)C)C(=O)OC,ZINC85530768,zinc,RQWXHGLRDYGNGZ-NOYWVMORSA-N,1,13.0,1.0,36.0,86.0,502.74,0.0,3.0,5.0,0.0,5.0,6.0,1.0,35.0,C/O,RQWXHGLRDYGNGZ-NOYWVMORSA-N,1.0,13.0,13
m318_d13,C[C@H]1[C@@H]([C@H]([C@@H]([C@@H](O1)O[C@H]1CC[C@]2([C@@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@@]1(CC[C@H]2C1=CC(=O)OC1)O)C)C=O)OC(=O)C)OC)O,ZINC85531475,zinc,UIOPCIPXZFHRFW-RQYHUAPRSA-N,1,13.0,6.0,42.0,88.0,590.71,0.0,2.0,10.0,0.0,6.0,6.0,1.0,42.0,C/O,UIOPCIPXZFHRFW-RQYHUAPRSA-N,1.0,13.0,13
m319_d13,C/C=C(/C)\C(=O)O[C@@H]1Cc2c(c3c(=O)cc(oc3c3c2O[C@]1(CCCc1c(ccnc1N)[C@H]3Cc1cccc(c1)O)C)CO)O,ZINC85595234,zinc,TZZWICIXVZWKJH-FZYAZJMYSA-N,1,13.0,5.0,45.0,81.0,612.68,0.0,4.0,10.0,0.489,6.0,10.0,1.0,45.0,C/N/O,TZZWICIXVZWKJH-FZYAZJMYSA-N,1.0,13.0,13
m320_d13,CC(C)(C)CC(=O)NC[C@@H](O)CNC(=O)c1nccc2ncccc12,ZINCpi000001WM7A,zinc-leads,LEDIGHIRNYVFMH-GFCCVEGCSA-N,1,13.0,6.0,25.0,49.0,344.42,0.0,3.0,5.0,0.4,2.0,6.0,1.0,23.0,C/N/O,LEDIGHIRNYVFMH-GFCCVEGCSA-N,1.0,13.0,13
m321_d13,CC(C(=O)NC[C@H]1CCCN1C(=O)[C@@H](NC(N)=O)C(C)C)=C1CCC1,ZINCpi000001WvTq,zinc-leads,AAAIBXXMDIVQAG-CABCVRRESA-N,1,13.0,6.0,25.0,55.0,350.46,0.0,3.0,3.0,0.0,2.0,5.0,1.0,23.0,C/N/O,AAAIBXXMDIVQAG-CABCVRRESA-N,1.0,13.0,13
m322_d13,CO[C@@H]1CCN(C(=O)N[C@H]2CC[C@H](OCCC(C)C)CC2)[C@H](CN)C1,ZINCpv0000006fdB,zinc_random,MWPDMQMLAUFKQF-XLAORIBOSA-N,1,13.0,7.0,25.0,62.0,355.52,0.0,2.0,4.0,0.0,2.0,6.0,1.0,24.0,C/N/O,MWPDMQMLAUFKQF-XLAORIBOSA-N,1.0,13.0,13
m323_d13,C=C[C@](C)(O)C(=O)N1CCC2(CC[C@@H](CNC(=O)[C@H](C)NC(N)=O)OC2)CC1,ZINCs5000000xwT5,zinc_random,CNZXNBXWXSTZAD-DEYYWGMASA-N,1,13.0,6.0,28.0,60.0,396.49,0.0,4.0,5.0,0.0,2.0,6.0,1.0,26.0,C/N/O,CNZXNBXWXSTZAD-DEYYWGMASA-N,1.0,13.0,13
m324_d13,Cc1cc2ncc(C(=O)N(C)[C@@H](C)CN(C)C(=O)Cn3cnnn3)c(C)n2n1,ZINCs500001tTipu,zinc_random,GELIPTRYFAMTIX-LBPRGKRZSA-N,1,13.0,6.0,28.0,51.0,385.43,0.0,0.0,7.0,0.5,3.0,6.0,1.0,28.0,C/N/O,GELIPTRYFAMTIX-LBPRGKRZSA-N,1.0,13.0,13
m325_d14,O=C(N(c1ccccc1C(=O)N(C(C)C)C(C)C)C)N(c1ccccc1)C,-78.86605942,cod,NJJKSPIXFHKYPE-UHFFFAOYSA-N,1,14.0,5.0,27.0,56.0,367.49,0.0,0.0,2.0,0.444,2.0,6.0,1.0,21.0,C/N/O,NJJKSPIXFHKYPE-UHFFFAOYSA-N,1.0,14.0,14
m326_d14,O1C(C(O[B-]21[n+]1c(CC2(B2OC(C(O2)(C)C)(C)C)B2OC(C(O2)(C)C)(C)C)cccc1)(C)C)(C)C,Compound 220460,cod,IYSRSGXCJRVDAO-UHFFFAOYSA-N,1,14.0,2.0,35.0,77.0,485.05,0.0,0.0,6.0,0.171,5.0,6.0,1.0,16.0,B/C/N/O,IYSRSGXCJRVDAO-UHFFFAOYSA-N,1.0,14.0,14
m327_d14,O(c1ccc(cc1)[C-]=[N-])CCCCCCCCCCCC,Compound 73609,cod,YSPWOWPQEGRMSW-UHFFFAOYSA-N,1,14.0,13.0,21.0,50.0,287.45,-2.0,0.0,1.0,0.286,1.0,6.0,1.0,19.0,C/N/O,YSPWOWPQEGRMSW-UHFFFAOYSA-N,1.0,14.0,14
m328_d14,CC/N=C/c1cc(C)cc(c1O)CN1CCN(CC1)Cc1cc(C)cc(c1O)/C=N/CC,2007255.cif,cod-59k,JVMXLPMLSWDUMD-DPCVLPDWSA-N,1,14.0,8.0,32.0,68.0,436.6,0.0,2.0,6.0,0.375,3.0,6.0,1.0,15.0,C/N/O,JVMXLPMLSWDUMD-DPCVLPDWSA-N,2.0,14.0,14
m329_d14,O=C(N[C@@H]1COS(=O)(=O)N[C@@H]1CCNC(=O)OC(C)(C)C)OCc1ccccc1,4025283.cif,cod-59k,LFHBBIQFIJOCGZ-HUUCEWRRSA-N,1,14.0,6.0,29.0,56.0,429.5,0.0,3.0,7.0,0.207,2.0,6.0,1.0,24.0,C/N/O/S,LFHBBIQFIJOCGZ-HUUCEWRRSA-N,2.0,14.0,14
m330_d14,C[C@@H]([Si](C)(C)C)c1ccccc1n1cc[n+](c1)c1ccccc1[C@H]([Si](C)(C)C)C,4026578.cif,cod-59k,PMZUAUMXDYRMLI-NHCUHLMSSA-N,1,14.0,6.0,29.0,66.0,421.76,1.0,0.0,0.0,0.586,3.0,6.0,1.0,25.0,C/N/Si,PMZUAUMXDYRMLI-NHCUHLMSSA-N,2.0,14.0,14
m331_d14,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(NP(=O)(O)O)O)O)Br)N,"6NQ 2'-bromo-2'-deoxyadenosine 5'-[beta,gamma-imide]triphosphoric acid",ligand-expo,GLCRVGHVCJLAHS-QYYRPYCUSA-N,1,14.0,8.0,31.0,47.0,569.1,0.0,7.0,11.0,0.29,3.0,6.0,1.0,30.0,Br/C/N/O/P,GLCRVGHVCJLAHS-QYYRPYCUSA-N,1.0,14.0,14
m332_d14,CCCCCC(CCCCC)Sc1c(nn[nH]1)C(=O)O,"HST 4-carboxy-5-(1-pentyl)hexylsulfanyl-1,2,3-triazole",ligand-expo,GROSWUGUHPUYIU-UHFFFAOYSA-N,1,14.0,11.0,20.0,45.0,299.44,0.0,2.0,4.0,0.25,1.0,5.0,1.0,15.0,C/N/O/S,GROSWUGUHPUYIU-UHFFFAOYSA-N,1.0,14.0,14
m333_d14,C[C@H]([C@@H](C(F)(F)F)O)NC(=O)CCCC[C@H](C(=O)O)N,"TFR (2r)-2-amino-7-oxo-7-{[(2r,3s)-4,4,4-trifluoro-3-hydroxybutan-2-yl]amino}heptanoic acid",ligand-expo,GCYIIHHJPYOBBJ-BHNWBGBOSA-N,1,14.0,8.0,20.0,39.0,300.28,0.0,4.0,4.0,0.0,0.0,0.0,1.0,18.0,C/F/N/O,GCYIIHHJPYOBBJ-BHNWBGBOSA-N,1.0,14.0,14
m334_d14,NCCCCCC(=O)NCCCCCC(=O)O,nylon6_n2,oligo-scan,IWENLYKHSZCPRD-UHFFFAOYSA-N,1,14.0,11.0,17.0,41.0,244.33,0.0,3.0,3.0,0.0,0.0,0.0,1.0,17.0,C/N/O,IWENLYKHSZCPRD-UHFFFAOYSA-N,1.0,14.0,14
m335_d14,c1(ccc(cc1)OCCC[NH+]1CCOCC1)c1ccc(cc1)CC[C@](C(=O)N[O-])(S(=O)(=O)C)C,03I_3U1Y_A,platinum-diverse,GGLSXVTXDCCVHX-RUZDIDTESA-O,1,14.0,11.0,34.0,68.0,490.62,0.0,2.0,6.0,0.353,3.0,6.0,1.0,27.0,C/N/O/S,GGLSXVTXDCCVHX-RUZDIDTESA-O,1.0,14.0,14
m336_d14,O=C(N[O-])[C@@H](CCCC[NH2+]Cc1ccc(cc1)F)C[C@@H](OC)c1ccc(cc1)F,0LX_4DV8_A,platinum-diverse,GNVKJRAAYADLKJ-GHTZIAJQSA-O,1,14.0,12.0,29.0,57.0,406.47,0.0,2.0,3.0,0.414,2.0,6.0,1.0,25.0,C/F/N/O,GNVKJRAAYADLKJ-GHTZIAJQSA-O,1.0,14.0,14
